customer_id,frequency,monetary,recency_days,cluster,cluster_label
17002.0,7,2571.5500000000006,4988,1,Regular Shoppers
17003.0,4,830.1599999999994,5305,0,Dormant Customers
17004.0,4,2425.159999999999,4949,1,Regular Shoppers
17005.0,2,742.3599999999999,5373,0,Dormant Customers
17006.0,8,1636.3200000000004,4907,1,Regular Shoppers
17007.0,7,1120.1000000000006,4953,1,Regular Shoppers
17008.0,1,81.36,5332,0,Dormant Customers
17009.0,1,242.05999999999997,5454,0,Dormant Customers
17010.0,1,195.35999999999999,4921,1,Regular Shoppers
17011.0,3,671.6999999999998,4933,1,Regular Shoppers
17012.0,1,384.15999999999997,5628,0,Dormant Customers
17014.0,3,586.3299999999999,4911,1,Regular Shoppers
17015.0,3,1842.5599999999997,4931,1,Regular Shoppers
17016.0,1,552.4,5479,0,Dormant Customers
17017.0,29,14110.609999999991,4905,1,Regular Shoppers
17018.0,6,2287.7000000000003,4943,1,Regular Shoppers
17019.0,11,4012.2,4914,1,Regular Shoppers
17020.0,2,935.6200000000001,5445,0,Dormant Customers
17021.0,6,1182.22,5345,0,Dormant Customers
17022.0,2,260.0,4934,1,Regular Shoppers
17023.0,3,800.1800000000003,5320,0,Dormant Customers
17024.0,3,95.85,4948,1,Regular Shoppers
17025.0,5,1510.64,4963,1,Regular Shoppers
17026.0,3,208.98000000000002,5088,1,Regular Shoppers
17027.0,9,1327.1100000000001,4981,1,Regular Shoppers
17028.0,3,1593.8299999999997,5484,0,Dormant Customers
17029.0,7,2137.3,5013,1,Regular Shoppers
17030.0,1,146.87,4966,1,Regular Shoppers
17031.0,6,2773.85,4914,1,Regular Shoppers
17032.0,8,3004.6000000000026,5450,0,Dormant Customers
17033.0,4,1332.7899999999997,4989,1,Regular Shoppers
17034.0,5,1283.9199999999998,4919,1,Regular Shoppers
17035.0,4,613.5899999999998,5148,1,Regular Shoppers
17036.0,1,176.89999999999998,5286,0,Dormant Customers
17037.0,1,1267.3200000000004,4990,1,Regular Shoppers
17038.0,2,743.1700000000003,4933,1,Regular Shoppers
17039.0,1,1954.99,5507,0,Dormant Customers
17040.0,2,463.24999999999994,5040,1,Regular Shoppers
17041.0,6,1686.2800000000002,4929,1,Regular Shoppers
17042.0,5,1044.3800000000003,4905,1,Regular Shoppers
17043.0,8,2616.549999999998,4935,1,Regular Shoppers
17044.0,12,11962.299999999994,4928,1,Regular Shoppers
17045.0,5,827.6800000000002,5016,1,Regular Shoppers
17046.0,5,1906.0700000000006,5060,1,Regular Shoppers
17047.0,6,2289.230000000001,4988,1,Regular Shoppers
17048.0,7,2071.68,5020,1,Regular Shoppers
17049.0,19,9947.479999999989,4905,1,Regular Shoppers
17050.0,11,4691.790000000001,4999,1,Regular Shoppers
17051.0,4,714.3899999999996,5097,1,Regular Shoppers
17052.0,1,413.7499999999999,4931,1,Regular Shoppers
17053.0,1,498.48,5033,1,Regular Shoppers
17054.0,5,1356.3300000000008,4931,1,Regular Shoppers
17055.0,1,239.55,5348,0,Dormant Customers
17056.0,1,128.6,5641,0,Dormant Customers
17057.0,1,294.74,5499,0,Dormant Customers
17058.0,3,1179.8899999999999,4984,1,Regular Shoppers
17059.0,9,5602.529999999989,4932,1,Regular Shoppers
17060.0,1,234.24,5169,0,Dormant Customers
17061.0,11,5232.23,4976,1,Regular Shoppers
17062.0,6,1208.2200000000003,5216,0,Dormant Customers
17063.0,13,3638.5299999999993,4924,1,Regular Shoppers
17064.0,3,859.3500000000006,4961,1,Regular Shoppers
17065.0,2,194.7,5540,0,Dormant Customers
17066.0,1,228.33999999999995,5629,0,Dormant Customers
17067.0,3,454.53999999999996,5627,0,Dormant Customers
17068.0,47,9161.079999999987,4915,1,Regular Shoppers
17069.0,14,5794.279999999994,4931,1,Regular Shoppers
17070.0,2,445.32,5017,1,Regular Shoppers
17071.0,13,3801.2000000000016,4931,1,Regular Shoppers
17072.0,1,282.04999999999995,5528,0,Dormant Customers
17073.0,4,1446.0900000000001,4920,1,Regular Shoppers
17074.0,1,203.05,5465,0,Dormant Customers
17075.0,10,2241.7300000000023,4920,1,Regular Shoppers
17076.0,6,1242.750000000001,4939,1,Regular Shoppers
17077.0,1,306.0,5481,0,Dormant Customers
17078.0,2,378.2,4939,1,Regular Shoppers
17079.0,1,118.80000000000001,4981,1,Regular Shoppers
17080.0,7,957.53,4925,1,Regular Shoppers
17081.0,6,964.3900000000008,4928,1,Regular Shoppers
17082.0,6,4732.029999999999,4936,1,Regular Shoppers
17083.0,9,4049.7899999999995,5012,1,Regular Shoppers
17084.0,3,5202.970000000002,4938,1,Regular Shoppers
17085.0,28,7891.409999999985,5026,1,Regular Shoppers
17086.0,6,2050.079999999999,4910,1,Regular Shoppers
17087.0,1,221.53,5640,0,Dormant Customers
17088.0,4,1991.0099999999998,4931,1,Regular Shoppers
17089.0,1,128.45,5289,0,Dormant Customers
17090.0,13,3149.4799999999996,4907,1,Regular Shoppers
17091.0,19,7811.099999999988,4905,1,Regular Shoppers
17092.0,11,5594.9599999999955,4953,1,Regular Shoppers
17093.0,1,235.88000000000002,5495,0,Dormant Customers
17094.0,2,402.2,5225,0,Dormant Customers
17095.0,7,2572.250000000001,4925,1,Regular Shoppers
17096.0,11,3759.1799999999976,4918,1,Regular Shoppers
17097.0,9,1340.4499999999998,4905,1,Regular Shoppers
17098.0,3,591.0699999999999,5284,0,Dormant Customers
17099.0,1,582.1700000000001,5436,0,Dormant Customers
17100.0,2,971.74,4921,1,Regular Shoppers
17101.0,7,2507.0500000000006,4913,1,Regular Shoppers
17102.0,1,25.5,5164,0,Dormant Customers
17103.0,1,424.29999999999995,5625,0,Dormant Customers
17104.0,1,474.03000000000003,5326,0,Dormant Customers
17105.0,2,665.7800000000002,5062,1,Regular Shoppers
17106.0,1,491.22999999999985,5292,0,Dormant Customers
17107.0,10,16075.419999999975,4936,1,Regular Shoppers
17108.0,1,174.95,5566,0,Dormant Customers
17109.0,8,1295.4599999999996,4932,1,Regular Shoppers
17110.0,3,510.69999999999993,5068,1,Regular Shoppers
17111.0,2,476.58000000000004,4950,1,Regular Shoppers
17112.0,1,205.17000000000002,5405,0,Dormant Customers
17113.0,6,2322.590000000002,5477,0,Dormant Customers
17114.0,8,808.6200000000001,4908,1,Regular Shoppers
17115.0,7,2761.4900000000002,4911,1,Regular Shoppers
17116.0,1,389.78000000000003,5551,0,Dormant Customers
17117.0,1,116.2,5191,0,Dormant Customers
17118.0,1,157.02,5220,0,Dormant Customers
17119.0,2,606.91,4906,1,Regular Shoppers
17120.0,1,307.46,5136,1,Regular Shoppers
17121.0,1,314.74,5305,0,Dormant Customers
17122.0,4,570.5,5022,1,Regular Shoppers
17123.0,3,977.1700000000001,5064,1,Regular Shoppers
17124.0,1,298.89,5088,1,Regular Shoppers
17125.0,1,259.3499999999999,4953,1,Regular Shoppers
17126.0,9,2070.4400000000014,5055,1,Regular Shoppers
17127.0,5,1155.03,5331,0,Dormant Customers
17128.0,1,157.09000000000003,5237,0,Dormant Customers
17129.0,1,31.85,5423,0,Dormant Customers
17131.0,5,2463.17,4908,1,Regular Shoppers
17132.0,2,1272.8,5355,0,Dormant Customers
17133.0,12,14622.330000000005,4918,1,Regular Shoppers
17134.0,3,637.1,5009,1,Regular Shoppers
17135.0,10,1954.1599999999992,4919,1,Regular Shoppers
17136.0,1,231.67999999999998,5565,0,Dormant Customers
17137.0,6,1133.63,5319,0,Dormant Customers
17138.0,7,4417.2699999999995,5178,0,Dormant Customers
17139.0,25,19584.459999999995,4918,1,Regular Shoppers
17140.0,1,465.3199999999998,5150,1,Regular Shoppers
17141.0,4,754.3300000000008,5321,0,Dormant Customers
17142.0,4,1283.7500000000007,5142,1,Regular Shoppers
17143.0,2,924.11,5320,0,Dormant Customers
17144.0,2,984.5699999999999,4904,1,Regular Shoppers
17145.0,4,3120.9099999999994,5415,0,Dormant Customers
17146.0,13,5860.239999999999,5008,1,Regular Shoppers
17147.0,9,3199.949999999999,4925,1,Regular Shoppers
17148.0,1,124.88,4954,1,Regular Shoppers
17149.0,1,143.1,5354,0,Dormant Customers
17150.0,6,1375.6500000000003,5279,0,Dormant Customers
17151.0,1,231.90000000000003,5638,0,Dormant Customers
17152.0,4,2016.5,5097,1,Regular Shoppers
17153.0,1,213.78,4927,1,Regular Shoppers
17154.0,1,329.34000000000003,4978,1,Regular Shoppers
17155.0,7,892.4600000000002,4920,1,Regular Shoppers
17156.0,1,591.8699999999999,5394,0,Dormant Customers
17157.0,19,5151.899999999999,4910,1,Regular Shoppers
17158.0,5,1979.999999999999,4935,1,Regular Shoppers
17159.0,5,2099.59,4924,1,Regular Shoppers
17160.0,17,10209.160000000022,4934,1,Regular Shoppers
17161.0,1,856.0099999999999,5347,0,Dormant Customers
17162.0,10,1715.459999999999,4931,1,Regular Shoppers
17163.0,4,699.7799999999999,4924,1,Regular Shoppers
17164.0,7,2467.349999999999,4935,1,Regular Shoppers
17165.0,6,1794.3200000000008,5187,0,Dormant Customers
17166.0,2,206.33999999999997,4941,1,Regular Shoppers
17167.0,3,867.1099999999997,5282,0,Dormant Customers
17168.0,1,400.2,5401,0,Dormant Customers
17169.0,3,1156.73,4960,1,Regular Shoppers
17170.0,2,178.68,5277,0,Dormant Customers
17171.0,2,384.59000000000003,5192,0,Dormant Customers
17172.0,3,956.5699999999999,4981,1,Regular Shoppers
17173.0,8,3766.5999999999995,4908,1,Regular Shoppers
17174.0,1,59.9,5120,1,Regular Shoppers
17175.0,4,1443.69,4947,1,Regular Shoppers
17176.0,3,902.32,5104,1,Regular Shoppers
17177.0,1,119.50000000000003,5408,0,Dormant Customers
17178.0,1,436.70999999999987,5634,0,Dormant Customers
17179.0,6,1507.26,5081,1,Regular Shoppers
17180.0,11,2256.9800000000027,4959,1,Regular Shoppers
17181.0,3,465.3699999999999,4960,1,Regular Shoppers
17182.0,2,321.29999999999995,5325,0,Dormant Customers
17183.0,6,3347.31,4910,1,Regular Shoppers
17184.0,2,198.40999999999997,5472,0,Dormant Customers
17185.0,3,229.45999999999992,5494,0,Dormant Customers
17186.0,2,144.0,4949,1,Regular Shoppers
17187.0,2,467.71,5129,1,Regular Shoppers
17188.0,13,4592.9299999999985,4914,1,Regular Shoppers
17189.0,5,957.63,5009,1,Regular Shoppers
17190.0,7,1743.040000000001,4961,1,Regular Shoppers
17191.0,15,4836.050000000001,4931,1,Regular Shoppers
17192.0,1,77.83,5439,0,Dormant Customers
17193.0,9,2310.04,4938,1,Regular Shoppers
17194.0,3,812.5000000000001,5176,0,Dormant Customers
17195.0,1,562.9799999999999,5558,0,Dormant Customers
17196.0,1,352.9,5330,0,Dormant Customers
17197.0,1,1013.01,4932,1,Regular Shoppers
17198.0,3,1213.8800000000008,4926,1,Regular Shoppers
17199.0,1,145.12,5485,0,Dormant Customers
17200.0,4,356.71000000000004,5290,0,Dormant Customers
17201.0,4,1242.0400000000004,4956,1,Regular Shoppers
17202.0,1,160.65,5323,0,Dormant Customers
17203.0,10,5575.879999999996,4938,1,Regular Shoppers
17204.0,9,5504.6900000000005,5078,1,Regular Shoppers
17205.0,3,999.35,4956,1,Regular Shoppers
17206.0,1,204.24,4956,1,Regular Shoppers
17207.0,1,303.21999999999997,5555,0,Dormant Customers
17208.0,1,115.35000000000001,5298,0,Dormant Customers
17209.0,3,611.6,5552,0,Dormant Customers
17210.0,1,253.37000000000003,5295,0,Dormant Customers
17211.0,13,4046.6499999999933,4929,1,Regular Shoppers
17212.0,3,794.41,5156,1,Regular Shoppers
17213.0,13,5182.299999999999,4943,1,Regular Shoppers
17214.0,6,1069.1200000000003,4963,1,Regular Shoppers
17215.0,1,186.15,5367,0,Dormant Customers
17216.0,1,65.05,5457,0,Dormant Customers
17217.0,2,217.99999999999991,5137,1,Regular Shoppers
17218.0,18,4192.680000000001,4907,1,Regular Shoppers
17219.0,2,259.1299999999999,4934,1,Regular Shoppers
17220.0,21,4481.749999999995,4927,1,Regular Shoppers
17221.0,5,978.52,4910,1,Regular Shoppers
17222.0,6,1605.0100000000004,4968,1,Regular Shoppers
17223.0,3,873.5299999999999,5213,0,Dormant Customers
17224.0,1,100.86,5404,0,Dormant Customers
17225.0,1,131.15,5484,0,Dormant Customers
17226.0,3,900.1200000000003,5211,0,Dormant Customers
17227.0,12,2022.030000000001,4921,1,Regular Shoppers
17228.0,13,3177.240000000001,4918,1,Regular Shoppers
17229.0,2,318.7600000000001,4999,1,Regular Shoppers
17230.0,18,9924.949999999993,5167,1,Regular Shoppers
17231.0,25,7197.039999999982,4915,1,Regular Shoppers
17232.0,2,421.5199999999999,4905,1,Regular Shoppers
17233.0,3,560.8599999999999,4938,1,Regular Shoppers
17234.0,1,149.89000000000001,5085,1,Regular Shoppers
17235.0,8,1904.8799999999999,4928,1,Regular Shoppers
17236.0,12,1929.26,4915,1,Regular Shoppers
17237.0,4,1002.0800000000004,4914,1,Regular Shoppers
17238.0,32,7783.099999999973,4905,1,Regular Shoppers
17239.0,4,1189.4499999999998,5215,0,Dormant Customers
17240.0,1,130.6,5499,0,Dormant Customers
17241.0,12,2744.139999999999,5288,0,Dormant Customers
17242.0,5,2889.28,5011,1,Regular Shoppers
17243.0,69,20889.86000000004,4904,1,Regular Shoppers
17244.0,5,1826.0400000000004,4956,1,Regular Shoppers
17245.0,2,371.63000000000005,5107,1,Regular Shoppers
17246.0,2,38.92,5449,0,Dormant Customers
17247.0,1,282.1899999999999,4918,1,Regular Shoppers
17248.0,2,546.16,5023,1,Regular Shoppers
17249.0,1,68.02999999999999,5331,0,Dormant Customers
17250.0,2,384.52,4906,1,Regular Shoppers
17251.0,3,812.4300000000003,5265,0,Dormant Customers
17252.0,2,353.8599999999998,5019,1,Regular Shoppers
17253.0,1,178.26000000000002,4921,1,Regular Shoppers
17254.0,3,470.72999999999956,4907,1,Regular Shoppers
17255.0,4,799.1300000000007,4943,1,Regular Shoppers
17256.0,5,498.92999999999995,5010,1,Regular Shoppers
17257.0,2,192.73,5339,0,Dormant Customers
17258.0,2,417.29999999999995,5299,0,Dormant Customers
17259.0,6,1889.3400000000013,5051,1,Regular Shoppers
17260.0,1,120.95,5314,0,Dormant Customers
17261.0,1,230.44,5412,0,Dormant Customers
17262.0,11,2757.6199999999994,4955,1,Regular Shoppers
17263.0,1,63.440000000000005,5111,1,Regular Shoppers
17264.0,1,279.5899999999999,5327,0,Dormant Customers
17265.0,2,562.9000000000001,5041,1,Regular Shoppers
17266.0,5,517.7299999999994,4905,1,Regular Shoppers
17267.0,2,317.61999999999995,5030,1,Regular Shoppers
17268.0,11,1733.8900000000006,5010,1,Regular Shoppers
17269.0,1,537.4600000000002,5288,0,Dormant Customers
17270.0,2,604.4,5372,0,Dormant Customers
17271.0,1,210.38999999999993,5639,0,Dormant Customers
17272.0,4,2148.63,4945,1,Regular Shoppers
17273.0,1,141.12,5327,0,Dormant Customers
17274.0,2,577.38,4938,1,Regular Shoppers
17275.0,1,114.52000000000004,5286,0,Dormant Customers
17276.0,1,508.3899999999998,5305,0,Dormant Customers
17277.0,2,1065.35,5130,1,Regular Shoppers
17278.0,2,271.23999999999995,5144,1,Regular Shoppers
17279.0,1,187.82999999999998,4960,1,Regular Shoppers
17280.0,1,118.86,5341,0,Dormant Customers
17281.0,6,797.8499999999999,5277,0,Dormant Customers
17282.0,5,2339.66,5033,1,Regular Shoppers
17283.0,1,188.45999999999998,5281,0,Dormant Customers
17284.0,8,2793.1600000000003,4963,1,Regular Shoppers
17285.0,2,428.34000000000015,5531,0,Dormant Customers
17286.0,3,395.4799999999997,4924,1,Regular Shoppers
17287.0,21,4111.959999999994,4929,1,Regular Shoppers
17288.0,11,2499.9799999999996,4912,1,Regular Shoppers
17289.0,9,2079.3900000000003,4934,1,Regular Shoppers
17290.0,8,1501.4400000000012,4906,1,Regular Shoppers
17291.0,1,550.8000000000001,5211,0,Dormant Customers
17292.0,2,271.75,5375,0,Dormant Customers
17293.0,17,3774.2300000000027,4911,1,Regular Shoppers
17294.0,2,467.79,5572,0,Dormant Customers
17295.0,3,556.9499999999998,4931,1,Regular Shoppers
17296.0,1,338.12999999999994,5633,0,Dormant Customers
17297.0,1,131.78,4920,1,Regular Shoppers
17298.0,5,957.5600000000001,5004,1,Regular Shoppers
17299.0,6,1016.0800000000004,4914,1,Regular Shoppers
17300.0,2,393.63999999999993,5293,0,Dormant Customers
17301.0,2,330.43000000000006,4924,1,Regular Shoppers
17302.0,5,1135.63,4917,1,Regular Shoppers
17303.0,1,250.03999999999988,5264,0,Dormant Customers
17304.0,1,111.5,5437,0,Dormant Customers
17305.0,1,2135.46,5551,0,Dormant Customers
17306.0,21,9782.350000000004,4913,1,Regular Shoppers
17307.0,11,3999.8900000000003,5298,0,Dormant Customers
17308.0,2,4511.759999999999,5296,0,Dormant Customers
17309.0,3,330.58999999999986,4998,1,Regular Shoppers
17310.0,2,1025.1,5290,0,Dormant Customers
17311.0,6,3566.5600000000013,4981,1,Regular Shoppers
17312.0,3,644.3,5041,1,Regular Shoppers
17313.0,1,2328.8399999999997,4934,1,Regular Shoppers
17314.0,17,4904.429999999997,4927,1,Regular Shoppers
17315.0,43,9650.599999999979,4904,1,Regular Shoppers
17316.0,1,124.45000000000002,5323,0,Dormant Customers
17317.0,3,2600.34,4949,1,Regular Shoppers
17318.0,1,164.27999999999997,5628,0,Dormant Customers
17319.0,1,29.1,5572,0,Dormant Customers
17320.0,6,2895.7699999999977,5003,1,Regular Shoppers
17321.0,6,1741.1800000000017,4911,1,Regular Shoppers
17322.0,5,922.5900000000008,5279,0,Dormant Customers
17323.0,12,1565.5900000000006,4918,1,Regular Shoppers
17324.0,12,2301.87,4920,1,Regular Shoppers
17325.0,3,609.5699999999999,5183,0,Dormant Customers
17326.0,2,321.94999999999993,5311,0,Dormant Customers
17327.0,2,152.35,5312,0,Dormant Customers
17328.0,1,104.7,5576,0,Dormant Customers
17329.0,5,1004.4299999999995,4917,1,Regular Shoppers
17330.0,4,423.79999999999995,4925,1,Regular Shoppers
17331.0,1,175.2,5026,1,Regular Shoppers
17332.0,5,838.27,5431,0,Dormant Customers
17333.0,1,494.25,4988,1,Regular Shoppers
17334.0,3,635.1499999999999,5205,0,Dormant Customers
17335.0,2,507.9999999999999,5286,0,Dormant Customers
17336.0,1,81.12,5375,0,Dormant Customers
17337.0,4,2027.870000000003,5054,1,Regular Shoppers
17338.0,17,12142.570000000002,4920,1,Regular Shoppers
17339.0,3,362.36,4997,1,Regular Shoppers
17340.0,18,22404.820000000032,4932,1,Regular Shoppers
17341.0,5,1889.8300000000029,5059,1,Regular Shoppers
17342.0,4,1227.54,5282,0,Dormant Customers
17343.0,6,1259.9399999999996,5258,0,Dormant Customers
17344.0,2,468.11,4949,1,Regular Shoppers
17345.0,10,1604.6800000000003,4918,1,Regular Shoppers
17346.0,26,5323.000000000002,4906,1,Regular Shoppers
17347.0,1,228.96,4989,1,Regular Shoppers
17348.0,9,2476.4100000000017,4917,1,Regular Shoppers
17349.0,5,852.2500000000006,5082,1,Regular Shoppers
17350.0,7,1906.0410000000008,4911,1,Regular Shoppers
17351.0,12,1988.2300000000002,4939,1,Regular Shoppers
17352.0,1,36.25,5599,0,Dormant Customers
17353.0,4,3242.0,5032,1,Regular Shoppers
17354.0,4,3143.4600000000014,4953,1,Regular Shoppers
17355.0,1,285.11,5289,0,Dormant Customers
17356.0,5,946.4700000000001,5214,0,Dormant Customers
17357.0,2,388.1399999999999,4927,1,Regular Shoppers
17358.0,5,866.0500000000011,5206,0,Dormant Customers
17359.0,2,284.46,4914,1,Regular Shoppers
17360.0,6,1231.3800000000003,4920,1,Regular Shoppers
17361.0,5,880.6400000000002,4952,1,Regular Shoppers
17362.0,7,1024.0399999999995,5142,1,Regular Shoppers
17363.0,3,940.8600000000001,5298,0,Dormant Customers
17364.0,28,12070.42000000002,4903,1,Regular Shoppers
17365.0,15,8224.979999999983,4915,1,Regular Shoppers
17366.0,2,1096.2400000000002,5335,0,Dormant Customers
17367.0,1,168.4,5141,1,Regular Shoppers
17368.0,14,2826.1399999999976,4926,1,Regular Shoppers
17369.0,1,979.1999999999999,5358,0,Dormant Customers
17370.0,4,446.17999999999984,4975,1,Regular Shoppers
17371.0,6,662.5500000000002,4920,1,Regular Shoppers
17372.0,28,4377.559999999996,4943,1,Regular Shoppers
17373.0,7,1167.5,4943,1,Regular Shoppers
17374.0,3,727.1099999999996,5121,1,Regular Shoppers
17375.0,4,660.5500000000002,5102,1,Regular Shoppers
17376.0,4,453.64000000000004,4973,1,Regular Shoppers
17377.0,78,18319.410000000116,4926,1,Regular Shoppers
17378.0,1,10.95,5277,0,Dormant Customers
17379.0,1,404.6599999999999,4914,1,Regular Shoppers
17380.0,3,645.0,5337,0,Dormant Customers
17381.0,38,40002.36999999998,4911,1,Regular Shoppers
17382.0,8,902.28,4968,1,Regular Shoppers
17383.0,2,309.98999999999984,4907,1,Regular Shoppers
17384.0,3,507.55,4922,1,Regular Shoppers
17385.0,1,261.11,4917,1,Regular Shoppers
17386.0,7,2812.77,4910,1,Regular Shoppers
17387.0,2,784.1100000000001,4922,1,Regular Shoppers
17388.0,11,2691.570000000001,4980,1,Regular Shoppers
17389.0,61,57224.67999999999,4903,1,Regular Shoppers
17390.0,1,149.29999999999998,5323,0,Dormant Customers
17391.0,2,508.80000000000007,5066,1,Regular Shoppers
17392.0,3,626.56,5209,0,Dormant Customers
17393.0,2,381.1499999999999,5313,0,Dormant Customers
17394.0,1,203.86999999999998,5122,1,Regular Shoppers
17395.0,1,97.5,5411,0,Dormant Customers
17396.0,14,8807.099999999999,4942,1,Regular Shoppers
17397.0,3,1233.1800000000005,4925,1,Regular Shoppers
17398.0,3,653.38,5017,1,Regular Shoppers
17400.0,8,4677.049999999998,5029,1,Regular Shoppers
17401.0,1,114.85000000000001,5444,0,Dormant Customers
17402.0,23,5096.179999999995,4907,1,Regular Shoppers
17403.0,2,400.5699999999999,4939,1,Regular Shoppers
17404.0,23,47781.12000000001,4907,1,Regular Shoppers
17405.0,3,1031.4099999999992,4904,1,Regular Shoppers
17406.0,13,4905.05,5236,0,Dormant Customers
17407.0,1,552.8999999999999,5314,0,Dormant Customers
17408.0,3,316.09000000000003,5066,1,Regular Shoppers
17409.0,10,7793.510000000001,5087,1,Regular Shoppers
17410.0,5,1214.7199999999998,4919,1,Regular Shoppers
17411.0,5,1425.3800000000008,4915,1,Regular Shoppers
17412.0,16,4417.52,4905,1,Regular Shoppers
17413.0,2,560.14,5307,0,Dormant Customers
17414.0,6,2249.52,4946,1,Regular Shoppers
17415.0,1,507.84,4982,1,Regular Shoppers
17416.0,22,17298.44999999999,4932,1,Regular Shoppers
17417.0,1,164.18,5451,0,Dormant Customers
17418.0,3,670.0600000000003,4945,1,Regular Shoppers
17419.0,18,6500.519999999997,4914,1,Regular Shoppers
17420.0,6,1084.4299999999998,4953,1,Regular Shoppers
17421.0,3,1059.4099999999996,5289,0,Dormant Customers
17422.0,11,3594.7599999999998,4919,1,Regular Shoppers
17423.0,3,1118.9500000000003,4949,1,Regular Shoppers
17425.0,2,759.1700000000001,4922,1,Regular Shoppers
17426.0,13,8077.769999999995,4911,1,Regular Shoppers
17427.0,1,100.8,4974,1,Regular Shoppers
17428.0,45,31819.76000000008,4903,1,Regular Shoppers
17429.0,5,1357.4599999999998,5031,1,Regular Shoppers
17430.0,4,735.17,4935,1,Regular Shoppers
17431.0,1,403.3000000000001,5216,0,Dormant Customers
17432.0,9,1751.3900000000017,4921,1,Regular Shoppers
17433.0,2,569.9600000000003,4991,1,Regular Shoppers
17434.0,7,2373.820000000001,4905,1,Regular Shoppers
17435.0,1,331.35,5314,0,Dormant Customers
17436.0,5,534.0600000000001,4904,1,Regular Shoppers
17437.0,1,373.17,5432,0,Dormant Customers
17438.0,5,1422.7699999999998,5156,1,Regular Shoppers
17439.0,1,325.74,5558,0,Dormant Customers
17440.0,4,323.58,5059,1,Regular Shoppers
17441.0,1,293.34999999999997,5635,0,Dormant Customers
17442.0,15,4620.300000000001,4939,1,Regular Shoppers
17443.0,1,534.24,5122,1,Regular Shoppers
17444.0,3,2940.0400000000013,5050,1,Regular Shoppers
17446.0,2,120.90000000000002,5079,1,Regular Shoppers
17447.0,2,541.5300000000001,4943,1,Regular Shoppers
17448.0,46,14556.96999999995,5400,0,Dormant Customers
17449.0,13,4951.150000000004,4905,1,Regular Shoppers
17450.0,51,246973.08999999997,4911,2,High-Value Loyalists
17451.0,7,1721.4,4904,1,Regular Shoppers
17453.0,2,486.7199999999999,4920,1,Regular Shoppers
17454.0,10,1547.9400000000003,5095,1,Regular Shoppers
17455.0,1,131.7,5106,1,Regular Shoppers
17456.0,2,1225.4200000000005,5268,0,Dormant Customers
17457.0,14,5984.8099999999995,5029,1,Regular Shoppers
17458.0,2,529.5799999999999,4918,1,Regular Shoppers
17459.0,2,657.3000000000002,4946,1,Regular Shoppers
17460.0,16,2228.270000000001,4997,1,Regular Shoppers
17461.0,3,757.4600000000002,4925,1,Regular Shoppers
17462.0,2,675.6899999999999,4963,1,Regular Shoppers
17463.0,7,2557.9100000000008,4919,1,Regular Shoppers
17464.0,3,1000.9400000000002,5061,1,Regular Shoppers
17465.0,7,2542.79,5328,0,Dormant Customers
17466.0,2,763.2800000000001,4913,1,Regular Shoppers
17467.0,1,102.6,5298,0,Dormant Customers
17468.0,3,194.8,4913,1,Regular Shoppers
17469.0,17,5051.249999999999,4919,1,Regular Shoppers
17470.0,11,2804.869999999999,4947,1,Regular Shoppers
17471.0,1,321.6500000000001,5377,0,Dormant Customers
17472.0,4,935.1000000000008,5094,1,Regular Shoppers
17473.0,2,607.0,5311,0,Dormant Customers
17474.0,1,1047.0,5502,0,Dormant Customers
17475.0,1,194.37,4982,1,Regular Shoppers
17476.0,2,489.85999999999996,5298,0,Dormant Customers
17477.0,2,1144.3000000000002,5515,0,Dormant Customers
17478.0,2,1272.8,5311,0,Dormant Customers
17479.0,1,389.26,5535,0,Dormant Customers
17480.0,2,902.03,4980,1,Regular Shoppers
17481.0,4,1255.5900000000001,4906,1,Regular Shoppers
17482.0,2,778.1900000000002,5390,0,Dormant Customers
17483.0,4,591.7300000000001,4968,1,Regular Shoppers
17484.0,2,209.57,5479,0,Dormant Customers
17486.0,1,396.87000000000006,5164,0,Dormant Customers
17487.0,1,160.54999999999998,5631,0,Dormant Customers
17488.0,1,336.5,5544,0,Dormant Customers
17489.0,2,376.64,4961,1,Regular Shoppers
17490.0,9,2750.500000000001,4903,1,Regular Shoppers
17491.0,17,5981.0700000000015,4904,1,Regular Shoppers
17492.0,3,1122.4199999999998,5151,1,Regular Shoppers
17493.0,1,100.91,5288,0,Dormant Customers
17494.0,1,54.699999999999996,5404,0,Dormant Customers
17495.0,3,806.7199999999998,4910,1,Regular Shoppers
17496.0,4,1412.8899999999996,5261,0,Dormant Customers
17497.0,2,287.25,5293,0,Dormant Customers
17498.0,1,272.22,4978,1,Regular Shoppers
17499.0,2,1341.3900000000003,5192,0,Dormant Customers
17500.0,3,1138.0,4920,1,Regular Shoppers
17501.0,2,288.6,5123,1,Regular Shoppers
17502.0,4,689.0999999999998,4912,1,Regular Shoppers
17503.0,2,558.96,4905,1,Regular Shoppers
17504.0,18,9565.119999999999,5109,1,Regular Shoppers
17505.0,5,2435.4799999999996,5064,1,Regular Shoppers
17506.0,1,302.20000000000005,4978,1,Regular Shoppers
17507.0,2,605.5800000000003,5164,0,Dormant Customers
17508.0,8,4579.2300000000005,5183,0,Dormant Customers
17509.0,8,6115.139999999998,4960,1,Regular Shoppers
17510.0,2,514.5600000000001,4927,1,Regular Shoppers
17511.0,60,175603.5500000003,4905,2,High-Value Loyalists
17512.0,18,5467.82,4931,1,Regular Shoppers
